Analyzing: /home/salvador/Descargas/BiRefNet_HR-general-epoch_230.pth

--- PyTorch Model State Dict ---
Key                                                                               |                     Shape |    Num Elements | SHA256 (start)
bb.layers.1.blocks.0.mlp.fc1.bias                                                 |                    [1536] |           1,536 | 32a90b4b
bb.layers.1.blocks.0.mlp.fc2.weight                                               |               [384, 1536] |         589,824 | 3b0b1435
bb.layers.1.blocks.0.mlp.fc2.bias                                                 |                     [384] |             384 | f5f26d4c
bb.layers.1.blocks.1.norm1.weight                                                 |                     [384] |             384 | e5d91e54
bb.layers.1.blocks.1.norm1.bias                                                   |                     [384] |             384 | b5b6a51a
bb.layers.1.blocks.1.attn.relative_position_bias_table                            |                 [529, 12] |           6,348 | 33c5b573
bb.layers.1.blocks.1.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.1.blocks.1.attn.qkv.weight                                              |               [1152, 384] |         442,368 | 0173406e
bb.layers.1.blocks.1.attn.qkv.bias                                                |                    [1152] |           1,152 | 2c81cd72
bb.layers.1.blocks.1.attn.proj.weight                                             |                [384, 384] |         147,456 | 5720ee9f
bb.layers.1.blocks.1.attn.proj.bias                                               |                     [384] |             384 | 3ea57647
bb.layers.1.blocks.1.norm2.weight                                                 |                     [384] |             384 | de1a84d6
bb.layers.1.blocks.1.norm2.bias                                                   |                     [384] |             384 | d4b6d8c3
bb.layers.1.blocks.1.mlp.fc1.weight                                               |               [1536, 384] |         589,824 | 5bb882c2
bb.layers.1.blocks.1.mlp.fc1.bias                                                 |                    [1536] |           1,536 | 7ccd5370
bb.layers.1.blocks.1.mlp.fc2.weight                                               |               [384, 1536] |         589,824 | ade1f59c
bb.layers.1.blocks.1.mlp.fc2.bias                                                 |                     [384] |             384 | 29c421f6
bb.layers.1.downsample.reduction.weight                                           |               [768, 1536] |       1,179,648 | 965f7a7c
bb.layers.1.downsample.norm.weight                                                |                    [1536] |           1,536 | 3fe42c41
bb.layers.1.downsample.norm.bias                                                  |                    [1536] |           1,536 | 3b5b71e6
bb.layers.2.blocks.0.norm1.weight                                                 |                     [768] |             768 | 5f4e1759
bb.layers.2.blocks.0.norm1.bias                                                   |                     [768] |             768 | 1e873822
bb.layers.2.blocks.0.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | 48c60377
bb.layers.2.blocks.0.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.0.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | b5ff3fb9
bb.layers.2.blocks.0.attn.qkv.bias                                                |                    [2304] |           2,304 | 18ec0b52
bb.layers.2.blocks.0.attn.proj.weight                                             |                [768, 768] |         589,824 | 3ac8b753
bb.layers.2.blocks.0.attn.proj.bias                                               |                     [768] |             768 | 54221c05
bb.layers.2.blocks.0.norm2.weight                                                 |                     [768] |             768 | 6bf77760
bb.layers.2.blocks.0.norm2.bias                                                   |                     [768] |             768 | 9c37d2ef
bb.layers.2.blocks.0.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | d24ce5f0
bb.layers.2.blocks.0.mlp.fc1.bias                                                 |                    [3072] |           3,072 | b7609c65
bb.layers.2.blocks.0.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | 96066f61
bb.layers.2.blocks.0.mlp.fc2.bias                                                 |                     [768] |             768 | 4d482a15
bb.layers.2.blocks.1.norm1.weight                                                 |                     [768] |             768 | 96ba49e1
bb.layers.2.blocks.1.norm1.bias                                                   |                     [768] |             768 | 2278a895
bb.layers.2.blocks.1.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | 8d5fa666
bb.layers.2.blocks.1.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.1.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | 1a18683f
bb.layers.2.blocks.1.attn.qkv.bias                                                |                    [2304] |           2,304 | 0d10189c
bb.layers.2.blocks.1.attn.proj.weight                                             |                [768, 768] |         589,824 | 84f21795
bb.layers.2.blocks.1.attn.proj.bias                                               |                     [768] |             768 | ceb6a6d2
bb.layers.2.blocks.1.norm2.weight                                                 |                     [768] |             768 | 5649e469
bb.layers.2.blocks.1.norm2.bias                                                   |                     [768] |             768 | 7d5bc917
bb.layers.2.blocks.1.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | 3d84b671
bb.layers.2.blocks.1.mlp.fc1.bias                                                 |                    [3072] |           3,072 | 5ec762a3
bb.layers.2.blocks.1.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | 932da6b9
bb.layers.2.blocks.1.mlp.fc2.bias                                                 |                     [768] |             768 | 10ffea5b
bb.layers.2.blocks.2.norm1.weight                                                 |                     [768] |             768 | f2bd4d63
bb.layers.2.blocks.2.norm1.bias                                                   |                     [768] |             768 | 6d4ad2b5
bb.layers.2.blocks.2.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | fa633072
bb.layers.2.blocks.2.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.2.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | a6642f0a
bb.layers.2.blocks.2.attn.qkv.bias                                                |                    [2304] |           2,304 | 3ddf982d
bb.layers.2.blocks.2.attn.proj.weight                                             |                [768, 768] |         589,824 | 77e90d36
bb.layers.2.blocks.2.attn.proj.bias                                               |                     [768] |             768 | 274fd0b9
bb.layers.2.blocks.2.norm2.weight                                                 |                     [768] |             768 | 64529ec0
bb.layers.2.blocks.2.norm2.bias                                                   |                     [768] |             768 | f7b99857
bb.layers.2.blocks.2.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | 572a5644
bb.layers.2.blocks.2.mlp.fc1.bias                                                 |                    [3072] |           3,072 | 49ba0ccd
bb.layers.2.blocks.2.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | 206c7b28
bb.layers.2.blocks.2.mlp.fc2.bias                                                 |                     [768] |             768 | 0b5a198e
bb.layers.2.blocks.3.norm1.weight                                                 |                     [768] |             768 | ea98c95b
bb.layers.2.blocks.3.norm1.bias                                                   |                     [768] |             768 | 4d4140cc
bb.layers.2.blocks.3.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | f1689553
bb.layers.2.blocks.3.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.3.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | 7993d992
bb.layers.2.blocks.3.attn.qkv.bias                                                |                    [2304] |           2,304 | 2914f9b8
bb.layers.2.blocks.3.attn.proj.weight                                             |                [768, 768] |         589,824 | e69f3e15
bb.layers.2.blocks.3.attn.proj.bias                                               |                     [768] |             768 | 4e3fe8fa
bb.layers.2.blocks.3.norm2.weight                                                 |                     [768] |             768 | 38585cc6
bb.layers.2.blocks.3.norm2.bias                                                   |                     [768] |             768 | cb737850
bb.layers.2.blocks.3.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | 1aac0389
bb.layers.2.blocks.3.mlp.fc1.bias                                                 |                    [3072] |           3,072 | 4e8a008d
bb.layers.2.blocks.3.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | 9509ce18
bb.layers.2.blocks.3.mlp.fc2.bias                                                 |                     [768] |             768 | 91efb269
bb.layers.2.blocks.4.norm1.weight                                                 |                     [768] |             768 | a0c287c8
bb.layers.2.blocks.4.norm1.bias                                                   |                     [768] |             768 | 4165fa43
bb.layers.2.blocks.4.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | a3bc32c4
bb.layers.2.blocks.4.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.4.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | 2f6fd400
bb.layers.2.blocks.4.attn.qkv.bias                                                |                    [2304] |           2,304 | 3b23916b
bb.layers.2.blocks.4.attn.proj.weight                                             |                [768, 768] |         589,824 | f8ce48bd
bb.layers.2.blocks.4.attn.proj.bias                                               |                     [768] |             768 | 18c985d2
bb.layers.2.blocks.4.norm2.weight                                                 |                     [768] |             768 | 33555c74
bb.layers.2.blocks.4.norm2.bias                                                   |                     [768] |             768 | 466e9e70
bb.layers.2.blocks.4.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | c524f5f3
bb.layers.2.blocks.4.mlp.fc1.bias                                                 |                    [3072] |           3,072 | 88e92c9e
bb.layers.2.blocks.4.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | 2cde938f
bb.layers.2.blocks.4.mlp.fc2.bias                                                 |                     [768] |             768 | d41daaaf
bb.layers.2.blocks.5.norm1.weight                                                 |                     [768] |             768 | 3a99ccc9
bb.layers.2.blocks.5.norm1.bias                                                   |                     [768] |             768 | 13242549
bb.layers.2.blocks.5.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | a8ffb4c4
bb.layers.2.blocks.5.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.5.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | b6f84935
bb.layers.2.blocks.5.attn.qkv.bias                                                |                    [2304] |           2,304 | 2397b1c9
bb.layers.2.blocks.5.attn.proj.weight                                             |                [768, 768] |         589,824 | c9f54027
bb.layers.2.blocks.5.attn.proj.bias                                               |                     [768] |             768 | 08fb374d
bb.layers.2.blocks.5.norm2.weight                                                 |                     [768] |             768 | 81e6a855
bb.layers.2.blocks.5.norm2.bias                                                   |                     [768] |             768 | 84187eea
bb.layers.2.blocks.5.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | 02c65931
bb.layers.2.blocks.5.mlp.fc1.bias                                                 |                    [3072] |           3,072 | 411fca32
bb.layers.2.blocks.5.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | b995ad20
bb.layers.2.blocks.5.mlp.fc2.bias                                                 |                     [768] |             768 | 17da49e8
bb.layers.2.blocks.6.norm1.weight                                                 |                     [768] |             768 | de8821ce
bb.layers.2.blocks.6.norm1.bias                                                   |                     [768] |             768 | f633f129
bb.layers.2.blocks.6.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | 5b2e844c
bb.layers.2.blocks.6.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.6.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | d8b0caf0
bb.layers.2.blocks.6.attn.qkv.bias                                                |                    [2304] |           2,304 | f8a3cdeb
bb.layers.2.blocks.6.attn.proj.weight                                             |                [768, 768] |         589,824 | 817ba861
bb.layers.2.blocks.6.attn.proj.bias                                               |                     [768] |             768 | 34d65748
bb.layers.2.blocks.6.norm2.weight                                                 |                     [768] |             768 | 1521201f
bb.layers.2.blocks.6.norm2.bias                                                   |                     [768] |             768 | 9724b24e
bb.layers.2.blocks.6.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | 99d9b6f0
bb.layers.2.blocks.6.mlp.fc1.bias                                                 |                    [3072] |           3,072 | 2f103ab8
bb.layers.2.blocks.6.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | d2a68149
bb.layers.2.blocks.6.mlp.fc2.bias                                                 |                     [768] |             768 | 6cabefca
bb.layers.2.blocks.7.norm1.weight                                                 |                     [768] |             768 | b2031dcd
bb.layers.2.blocks.7.norm1.bias                                                   |                     [768] |             768 | e66a10b3
bb.layers.2.blocks.7.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | 1e5f78db
bb.layers.2.blocks.7.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.7.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | 03331c56
bb.layers.2.blocks.7.attn.qkv.bias                                                |                    [2304] |           2,304 | 714e2fd4
bb.layers.2.blocks.7.attn.proj.weight                                             |                [768, 768] |         589,824 | 1150de3f
bb.layers.2.blocks.7.attn.proj.bias                                               |                     [768] |             768 | 0e14c689
bb.layers.2.blocks.7.norm2.weight                                                 |                     [768] |             768 | 0b5b3b34
bb.layers.2.blocks.7.norm2.bias                                                   |                     [768] |             768 | 0ab62bb3
bb.layers.2.blocks.7.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | 3bcff900
bb.layers.2.blocks.7.mlp.fc1.bias                                                 |                    [3072] |           3,072 | b53b4f43
bb.layers.2.blocks.7.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | 283a5b23
bb.layers.2.blocks.7.mlp.fc2.bias                                                 |                     [768] |             768 | a8e9c6c2
bb.layers.2.blocks.8.norm1.weight                                                 |                     [768] |             768 | 2e8015d1
bb.layers.2.blocks.8.norm1.bias                                                   |                     [768] |             768 | da4a11ff
bb.layers.2.blocks.8.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | 85bf76a8
bb.layers.2.blocks.8.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.8.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | cbdf8f14
bb.layers.2.blocks.8.attn.qkv.bias                                                |                    [2304] |           2,304 | 4eda59c6
bb.layers.2.blocks.8.attn.proj.weight                                             |                [768, 768] |         589,824 | 80ebe736
bb.layers.2.blocks.8.attn.proj.bias                                               |                     [768] |             768 | 19616c46
bb.layers.2.blocks.8.norm2.weight                                                 |                     [768] |             768 | d76e418c
bb.layers.2.blocks.8.norm2.bias                                                   |                     [768] |             768 | 5a0debbc
bb.layers.2.blocks.8.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | e12dbe85
bb.layers.2.blocks.8.mlp.fc1.bias                                                 |                    [3072] |           3,072 | 0c4a9f73
bb.layers.2.blocks.8.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | fd650a42
bb.layers.2.blocks.8.mlp.fc2.bias                                                 |                     [768] |             768 | bb544461
bb.layers.2.blocks.9.norm1.weight                                                 |                     [768] |             768 | 25ef5b43
bb.layers.2.blocks.9.norm1.bias                                                   |                     [768] |             768 | fbb414da
bb.layers.2.blocks.9.attn.relative_position_bias_table                            |                 [529, 24] |          12,696 | 3265900d
bb.layers.2.blocks.9.attn.relative_position_index                                 |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.9.attn.qkv.weight                                              |               [2304, 768] |       1,769,472 | 202a1e91
bb.layers.2.blocks.9.attn.qkv.bias                                                |                    [2304] |           2,304 | 61650065
bb.layers.2.blocks.9.attn.proj.weight                                             |                [768, 768] |         589,824 | 571f4419
bb.layers.2.blocks.9.attn.proj.bias                                               |                     [768] |             768 | d3ead53f
bb.layers.2.blocks.9.norm2.weight                                                 |                     [768] |             768 | fb9b2c88
bb.layers.2.blocks.9.norm2.bias                                                   |                     [768] |             768 | 04539ca8
bb.layers.2.blocks.9.mlp.fc1.weight                                               |               [3072, 768] |       2,359,296 | 9f6fab13
bb.layers.2.blocks.9.mlp.fc1.bias                                                 |                    [3072] |           3,072 | e2d7626c
bb.layers.2.blocks.9.mlp.fc2.weight                                               |               [768, 3072] |       2,359,296 | 3e3e8174
bb.layers.2.blocks.9.mlp.fc2.bias                                                 |                     [768] |             768 | e0f9bb69
bb.layers.2.blocks.10.norm1.weight                                                |                     [768] |             768 | 31ba7b0b
bb.layers.2.blocks.10.norm1.bias                                                  |                     [768] |             768 | 067f6dcc
bb.layers.2.blocks.10.attn.relative_position_bias_table                           |                 [529, 24] |          12,696 | 32c83f52
bb.layers.2.blocks.10.attn.relative_position_index                                |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.10.attn.qkv.weight                                             |               [2304, 768] |       1,769,472 | 33a3d065
bb.layers.2.blocks.10.attn.qkv.bias                                               |                    [2304] |           2,304 | 122baf17
bb.layers.2.blocks.10.attn.proj.weight                                            |                [768, 768] |         589,824 | 768605c3
bb.layers.2.blocks.10.attn.proj.bias                                              |                     [768] |             768 | ae3dfa26
bb.layers.2.blocks.10.norm2.weight                                                |                     [768] |             768 | 3a1d1337
bb.layers.2.blocks.10.norm2.bias                                                  |                     [768] |             768 | 786b1e7f
bb.layers.2.blocks.10.mlp.fc1.weight                                              |               [3072, 768] |       2,359,296 | 20ac4539
bb.layers.2.blocks.10.mlp.fc1.bias                                                |                    [3072] |           3,072 | 216e3e0a
bb.layers.2.blocks.10.mlp.fc2.weight                                              |               [768, 3072] |       2,359,296 | 0844bb59
bb.layers.2.blocks.10.mlp.fc2.bias                                                |                     [768] |             768 | 929cbb18
bb.layers.2.blocks.11.norm1.weight                                                |                     [768] |             768 | f77b71c4
bb.layers.2.blocks.11.norm1.bias                                                  |                     [768] |             768 | 0f2168c3
bb.layers.2.blocks.11.attn.relative_position_bias_table                           |                 [529, 24] |          12,696 | 39bd1ee8
bb.layers.2.blocks.11.attn.relative_position_index                                |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.11.attn.qkv.weight                                             |               [2304, 768] |       1,769,472 | 190a7fb7
bb.layers.2.blocks.11.attn.qkv.bias                                               |                    [2304] |           2,304 | 439e3f1a
bb.layers.2.blocks.11.attn.proj.weight                                            |                [768, 768] |         589,824 | 1372a9e0
bb.layers.2.blocks.11.attn.proj.bias                                              |                     [768] |             768 | 985c4539
bb.layers.2.blocks.11.norm2.weight                                                |                     [768] |             768 | 84b9aed5
bb.layers.2.blocks.11.norm2.bias                                                  |                     [768] |             768 | 9a0ffb69
bb.layers.2.blocks.11.mlp.fc1.weight                                              |               [3072, 768] |       2,359,296 | 02a9b99c
bb.layers.2.blocks.11.mlp.fc1.bias                                                |                    [3072] |           3,072 | 5540b84e
bb.layers.2.blocks.11.mlp.fc2.weight                                              |               [768, 3072] |       2,359,296 | f1a6e821
bb.layers.2.blocks.11.mlp.fc2.bias                                                |                     [768] |             768 | da94b82e
bb.layers.2.blocks.12.norm1.weight                                                |                     [768] |             768 | 890d5d1d
bb.layers.2.blocks.12.norm1.bias                                                  |                     [768] |             768 | dd27c5ef
bb.layers.2.blocks.12.attn.relative_position_bias_table                           |                 [529, 24] |          12,696 | 0f7a17a3
bb.layers.2.blocks.12.attn.relative_position_index                                |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.12.attn.qkv.weight                                             |               [2304, 768] |       1,769,472 | c061a303
bb.layers.2.blocks.12.attn.qkv.bias                                               |                    [2304] |           2,304 | 73035bd6
bb.layers.2.blocks.12.attn.proj.weight                                            |                [768, 768] |         589,824 | 57a82bfb
bb.layers.2.blocks.12.attn.proj.bias                                              |                     [768] |             768 | 50c1551f
bb.layers.2.blocks.12.norm2.weight                                                |                     [768] |             768 | f94251ea
bb.layers.2.blocks.12.norm2.bias                                                  |                     [768] |             768 | 1a1bbc14
bb.layers.2.blocks.12.mlp.fc1.weight                                              |               [3072, 768] |       2,359,296 | caeb6740
bb.layers.2.blocks.12.mlp.fc1.bias                                                |                    [3072] |           3,072 | 0d89052e
bb.layers.2.blocks.12.mlp.fc2.weight                                              |               [768, 3072] |       2,359,296 | 883c379f
bb.layers.2.blocks.12.mlp.fc2.bias                                                |                     [768] |             768 | dc8ad4c5
bb.layers.2.blocks.13.norm1.weight                                                |                     [768] |             768 | 1a0fecb8
bb.layers.2.blocks.13.norm1.bias                                                  |                     [768] |             768 | 6dc615b3
bb.layers.2.blocks.13.attn.relative_position_bias_table                           |                 [529, 24] |          12,696 | 49b8009d
bb.layers.2.blocks.13.attn.relative_position_index                                |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.13.attn.qkv.weight                                             |               [2304, 768] |       1,769,472 | 6eaf32bc
bb.layers.2.blocks.13.attn.qkv.bias                                               |                    [2304] |           2,304 | 85986874
bb.layers.2.blocks.13.attn.proj.weight                                            |                [768, 768] |         589,824 | 1f69ae8a
bb.layers.2.blocks.13.attn.proj.bias                                              |                     [768] |             768 | ddd529a9
bb.layers.2.blocks.13.norm2.weight                                                |                     [768] |             768 | d81ba113
bb.layers.2.blocks.13.norm2.bias                                                  |                     [768] |             768 | 8f5ff420
bb.layers.2.blocks.13.mlp.fc1.weight                                              |               [3072, 768] |       2,359,296 | 80d4a51e
bb.layers.2.blocks.13.mlp.fc1.bias                                                |                    [3072] |           3,072 | d2184f67
bb.layers.2.blocks.13.mlp.fc2.weight                                              |               [768, 3072] |       2,359,296 | 38ec0fe2
bb.layers.2.blocks.13.mlp.fc2.bias                                                |                     [768] |             768 | d21be86a
bb.layers.2.blocks.14.norm1.weight                                                |                     [768] |             768 | 3ba528eb
bb.layers.2.blocks.14.norm1.bias                                                  |                     [768] |             768 | 05ad747a
bb.layers.2.blocks.14.attn.relative_position_bias_table                           |                 [529, 24] |          12,696 | df132bd5
bb.layers.2.blocks.14.attn.relative_position_index                                |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.14.attn.qkv.weight                                             |               [2304, 768] |       1,769,472 | 82a6f26a
bb.layers.2.blocks.14.attn.qkv.bias                                               |                    [2304] |           2,304 | 52f78ca1
bb.layers.2.blocks.14.attn.proj.weight                                            |                [768, 768] |         589,824 | 671441f2
bb.layers.2.blocks.14.attn.proj.bias                                              |                     [768] |             768 | e126fca9
bb.layers.2.blocks.14.norm2.weight                                                |                     [768] |             768 | 4d98ffb0
bb.layers.2.blocks.14.norm2.bias                                                  |                     [768] |             768 | 8cee187a
bb.layers.2.blocks.14.mlp.fc1.weight                                              |               [3072, 768] |       2,359,296 | 505598c2
bb.layers.2.blocks.14.mlp.fc1.bias                                                |                    [3072] |           3,072 | 27c59893
bb.layers.2.blocks.14.mlp.fc2.weight                                              |               [768, 3072] |       2,359,296 | edcf44d5
bb.layers.2.blocks.14.mlp.fc2.bias                                                |                     [768] |             768 | 5c1e7400
bb.layers.2.blocks.15.norm1.weight                                                |                     [768] |             768 | fdc7b844
bb.layers.2.blocks.15.norm1.bias                                                  |                     [768] |             768 | 715aa590
bb.layers.2.blocks.15.attn.relative_position_bias_table                           |                 [529, 24] |          12,696 | a7e39bc4
bb.layers.2.blocks.15.attn.relative_position_index                                |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.15.attn.qkv.weight                                             |               [2304, 768] |       1,769,472 | 8e3cd639
bb.layers.2.blocks.15.attn.qkv.bias                                               |                    [2304] |           2,304 | 980ea0b9
bb.layers.2.blocks.15.attn.proj.weight                                            |                [768, 768] |         589,824 | df48c1ad
bb.layers.2.blocks.15.attn.proj.bias                                              |                     [768] |             768 | 54441180
bb.layers.2.blocks.15.norm2.weight                                                |                     [768] |             768 | 26653213
bb.layers.2.blocks.15.norm2.bias                                                  |                     [768] |             768 | bbd9aec5
bb.layers.2.blocks.15.mlp.fc1.weight                                              |               [3072, 768] |       2,359,296 | 73823e30
bb.layers.2.blocks.15.mlp.fc1.bias                                                |                    [3072] |           3,072 | bff6ab17
bb.layers.2.blocks.15.mlp.fc2.weight                                              |               [768, 3072] |       2,359,296 | 45df6aba
bb.layers.2.blocks.15.mlp.fc2.bias                                                |                     [768] |             768 | 00bef0ce
bb.layers.2.blocks.16.norm1.weight                                                |                     [768] |             768 | 8cf85fa0
bb.layers.2.blocks.16.norm1.bias                                                  |                     [768] |             768 | 0b6aad56
bb.layers.2.blocks.16.attn.relative_position_bias_table                           |                 [529, 24] |          12,696 | 7f7a1635
bb.layers.2.blocks.16.attn.relative_position_index                                |                [144, 144] |          20,736 | 66d081f9
bb.layers.2.blocks.16.attn.qkv.weight                                             |               [2304, 768] |       1,769,472 | c19b48af
bb.layers.2.blocks.16.attn.qkv.bias                                               |                    [2304] |           2,304 | 257f0320
bb.layers.2.blocks.16.attn.proj.weight                                            |                [768, 768] |         589,824 | ff9731fc
